"Notes"	"Census Region"	"Census Region Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"41 years"	"41"	"2009"	"2009"	"Male"	"M"	24	63509	37.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"41 years"	"41"	"2010"	"2010"	"Male"	"M"	20	62415	32.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"41 years"	"41"	"2011"	"2011"	"Male"	"M"	30	64847	46.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"41 years"	"41"	"2012"	"2012"	"Male"	"M"	17	62744	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"41 years"	"41"	"2013"	"2013"	"Male"	"M"	23	57036	40.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"41 years"	"41"	"2014"	"2014"	"Male"	"M"	16	52441	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"41 years"	"41"	"2015"	"2015"	"Male"	"M"	25	50691	49.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"41 years"	"41"	"2016"	"2016"	"Male"	"M"	20	51444	38.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"41 years"	"41"	"2017"	"2017"	"Male"	"M"	22	49479	44.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"41 years"	"41"	"2018"	"2018"	"Male"	"M"	27	50747	53.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"41 years"	"41"	"2019"	"2019"	"Male"	"M"	22	51348	42.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"41 years"	"41"	"2020 "	"2020"	"Male"	"M"	17	51936	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"1999"	"1999"	"Male"	"M"	50	77109	64.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2000"	"2000"	"Male"	"M"	55	77907	70.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2001"	"2001"	"Male"	"M"	38	76831	49.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2002"	"2002"	"Male"	"M"	43	77847	55.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2003"	"2003"	"Male"	"M"	38	77430	49.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2004"	"2004"	"Male"	"M"	35	75193	46.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2005"	"2005"	"Male"	"M"	28	73902	37.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2006"	"2006"	"Male"	"M"	27	74284	36.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2007"	"2007"	"Male"	"M"	34	72383	47.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2008"	"2008"	"Male"	"M"	39	67436	57.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2009"	"2009"	"Male"	"M"	43	64970	66.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2010"	"2010"	"Male"	"M"	23	63419	36.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2011"	"2011"	"Male"	"M"	31	63141	49.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2012"	"2012"	"Male"	"M"	25	64845	38.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2013"	"2013"	"Male"	"M"	35	62304	56.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2014"	"2014"	"Male"	"M"	15	57010	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2015"	"2015"	"Male"	"M"	14	52237	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2016"	"2016"	"Male"	"M"	22	50640	43.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2017"	"2017"	"Male"	"M"	18	51643	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2018"	"2018"	"Male"	"M"	16	49451	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2019"	"2019"	"Male"	"M"	23	50580	45.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"42 years"	"42"	"2020 "	"2020"	"Male"	"M"	35	51302	68.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"1999"	"1999"	"Male"	"M"	52	72625	71.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2000"	"2000"	"Male"	"M"	52	74597	69.7
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2001"	"2001"	"Male"	"M"	52	77255	67.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2002"	"2002"	"Male"	"M"	66	76764	86.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2003"	"2003"	"Male"	"M"	43	77849	55.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2004"	"2004"	"Male"	"M"	47	77469	60.7
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2005"	"2005"	"Male"	"M"	56	75023	74.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2006"	"2006"	"Male"	"M"	50	73969	67.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2007"	"2007"	"Male"	"M"	39	74278	52.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2008"	"2008"	"Male"	"M"	38	72477	52.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2009"	"2009"	"Male"	"M"	34	67444	50.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2010"	"2010"	"Male"	"M"	35	65271	53.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2011"	"2011"	"Male"	"M"	29	63246	45.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2012"	"2012"	"Male"	"M"	30	63126	47.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2013"	"2013"	"Male"	"M"	21	64549	32.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2014"	"2014"	"Male"	"M"	34	62136	54.7
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2015"	"2015"	"Male"	"M"	28	56776	49.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2016"	"2016"	"Male"	"M"	29	51964	55.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2017"	"2017"	"Male"	"M"	15	50617	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2018"	"2018"	"Male"	"M"	26	51558	50.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2019"	"2019"	"Male"	"M"	27	49255	54.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"43 years"	"43"	"2020 "	"2020"	"Male"	"M"	20	50491	39.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"1999"	"1999"	"Male"	"M"	54	72754	74.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2000"	"2000"	"Male"	"M"	58	73279	79.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2001"	"2001"	"Male"	"M"	54	75581	71.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2002"	"2002"	"Male"	"M"	70	77120	90.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2003"	"2003"	"Male"	"M"	55	76661	71.7
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2004"	"2004"	"Male"	"M"	54	77477	69.7
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2005"	"2005"	"Male"	"M"	46	77095	59.7
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2006"	"2006"	"Male"	"M"	47	74748	62.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2007"	"2007"	"Male"	"M"	47	73523	63.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2008"	"2008"	"Male"	"M"	39	73939	52.7
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2009"	"2009"	"Male"	"M"	39	72057	54.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2010"	"2010"	"Male"	"M"	41	67724	60.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2011"	"2011"	"Male"	"M"	40	64900	61.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2012"	"2012"	"Male"	"M"	40	63056	63.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2013"	"2013"	"Male"	"M"	37	62697	59.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2014"	"2014"	"Male"	"M"	30	64352	46.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2015"	"2015"	"Male"	"M"	36	61955	58.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2016"	"2016"	"Male"	"M"	38	56394	67.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2017"	"2017"	"Male"	"M"	33	51896	63.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2018"	"2018"	"Male"	"M"	33	50426	65.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2019"	"2019"	"Male"	"M"	17	51283	Unreliable
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"44 years"	"44"	"2020 "	"2020"	"Male"	"M"	25	49134	50.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"1999"	"1999"	"Male"	"M"	56	72247	77.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2000"	"2000"	"Male"	"M"	54	73650	73.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2001"	"2001"	"Male"	"M"	50	72947	68.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2002"	"2002"	"Male"	"M"	52	75305	69.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2003"	"2003"	"Male"	"M"	60	76899	78.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2004"	"2004"	"Male"	"M"	45	76219	59.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2005"	"2005"	"Male"	"M"	70	76904	91.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2006"	"2006"	"Male"	"M"	42	76607	54.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2007"	"2007"	"Male"	"M"	50	74164	67.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2008"	"2008"	"Male"	"M"	42	73026	57.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2009"	"2009"	"Male"	"M"	50	73204	68.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2010"	"2010"	"Male"	"M"	44	72834	60.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2011"	"2011"	"Male"	"M"	50	67084	74.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2012"	"2012"	"Male"	"M"	42	64982	64.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2013"	"2013"	"Male"	"M"	40	62615	63.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2014"	"2014"	"Male"	"M"	38	62576	60.7
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2015"	"2015"	"Male"	"M"	42	64462	65.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2016"	"2016"	"Male"	"M"	37	61553	60.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2017"	"2017"	"Male"	"M"	38	56617	67.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2018"	"2018"	"Male"	"M"	44	51742	85.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2019"	"2019"	"Male"	"M"	26	50266	51.7
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"45 years"	"45"	"2020 "	"2020"	"Male"	"M"	28	51237	54.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"1999"	"1999"	"Male"	"M"	64	68686	93.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2000"	"2000"	"Male"	"M"	66	69978	94.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2001"	"2001"	"Male"	"M"	66	73032	90.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2002"	"2002"	"Male"	"M"	66	72696	90.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2003"	"2003"	"Male"	"M"	65	75182	86.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2004"	"2004"	"Male"	"M"	66	76904	85.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2005"	"2005"	"Male"	"M"	65	76045	85.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2006"	"2006"	"Male"	"M"	61	76828	79.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2007"	"2007"	"Male"	"M"	58	76633	75.7
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2008"	"2008"	"Male"	"M"	71	74146	95.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2009"	"2009"	"Male"	"M"	57	72942	78.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2010"	"2010"	"Male"	"M"	56	72924	76.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2011"	"2011"	"Male"	"M"	57	71015	80.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2012"	"2012"	"Male"	"M"	53	66925	79.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2013"	"2013"	"Male"	"M"	56	64343	87.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2014"	"2014"	"Male"	"M"	47	62138	75.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2015"	"2015"	"Male"	"M"	53	62345	85.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2016"	"2016"	"Male"	"M"	48	63928	75.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2017"	"2017"	"Male"	"M"	39	61506	63.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2018"	"2018"	"Male"	"M"	38	56262	67.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2019"	"2019"	"Male"	"M"	36	51430	70.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"46 years"	"46"	"2020 "	"2020"	"Male"	"M"	35	49942	70.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"1999"	"1999"	"Male"	"M"	64	68180	93.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2000"	"2000"	"Male"	"M"	56	69277	80.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2001"	"2001"	"Male"	"M"	57	70824	80.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2002"	"2002"	"Male"	"M"	65	73059	89.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2003"	"2003"	"Male"	"M"	65	72809	89.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2004"	"2004"	"Male"	"M"	81	75288	107.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2005"	"2005"	"Male"	"M"	73	77047	94.7
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2006"	"2006"	"Male"	"M"	64	76221	84.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2007"	"2007"	"Male"	"M"	72	77099	93.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2008"	"2008"	"Male"	"M"	71	77088	92.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2009"	"2009"	"Male"	"M"	51	74653	68.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2010"	"2010"	"Male"	"M"	70	73631	95.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2011"	"2011"	"Male"	"M"	74	72695	101.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2012"	"2012"	"Male"	"M"	47	70857	66.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2013"	"2013"	"Male"	"M"	51	66340	76.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2014"	"2014"	"Male"	"M"	55	64059	85.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2015"	"2015"	"Male"	"M"	46	62005	74.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2016"	"2016"	"Male"	"M"	38	61647	61.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2017"	"2017"	"Male"	"M"	44	63702	69.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2018"	"2018"	"Male"	"M"	35	61073	57.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2019"	"2019"	"Male"	"M"	39	55880	69.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"47 years"	"47"	"2020 "	"2020"	"Male"	"M"	47	51185	91.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"1999"	"1999"	"Male"	"M"	93	63371	146.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2000"	"2000"	"Male"	"M"	81	67008	120.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2001"	"2001"	"Male"	"M"	86	68749	125.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2002"	"2002"	"Male"	"M"	75	70285	106.7
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2003"	"2003"	"Male"	"M"	62	72549	85.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2004"	"2004"	"Male"	"M"	71	72148	98.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2005"	"2005"	"Male"	"M"	68	74508	91.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2006"	"2006"	"Male"	"M"	88	76185	115.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2007"	"2007"	"Male"	"M"	66	75239	87.7
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2008"	"2008"	"Male"	"M"	83	76084	109.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2009"	"2009"	"Male"	"M"	63	76048	82.8
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2010"	"2010"	"Male"	"M"	57	74156	76.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2011"	"2011"	"Male"	"M"	57	73166	77.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2012"	"2012"	"Male"	"M"	53	72397	73.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2013"	"2013"	"Male"	"M"	55	70534	78.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2014"	"2014"	"Male"	"M"	39	65878	59.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2015"	"2015"	"Male"	"M"	56	63688	87.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2016"	"2016"	"Male"	"M"	46	61206	75.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2017"	"2017"	"Male"	"M"	47	61390	76.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2018"	"2018"	"Male"	"M"	67	63118	106.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2019"	"2019"	"Male"	"M"	60	60634	99.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"48 years"	"48"	"2020 "	"2020"	"Male"	"M"	65	55500	117.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"1999"	"1999"	"Male"	"M"	77	64396	119.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2000"	"2000"	"Male"	"M"	88	64129	137.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2001"	"2001"	"Male"	"M"	93	66820	139.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2002"	"2002"	"Male"	"M"	77	68656	112.2
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2003"	"2003"	"Male"	"M"	90	70236	128.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2004"	"2004"	"Male"	"M"	70	72659	96.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2005"	"2005"	"Male"	"M"	94	72231	130.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2006"	"2006"	"Male"	"M"	87	74704	116.5
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2007"	"2007"	"Male"	"M"	68	76369	89.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2008"	"2008"	"Male"	"M"	80	75727	105.6
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2009"	"2009"	"Male"	"M"	92	76644	120.0
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2010"	"2010"	"Male"	"M"	80	76119	105.1
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2011"	"2011"	"Male"	"M"	83	73518	112.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2012"	"2012"	"Male"	"M"	87	72890	119.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2013"	"2013"	"Male"	"M"	88	72174	121.9
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2014"	"2014"	"Male"	"M"	55	70256	78.3
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2015"	"2015"	"Male"	"M"	60	65615	91.4
	"Census Region 1: Northeast"	"CENS-R1"	"Medium Metro"	"3"	"49 years"	"49"	"2016"	"2016"	"Male"	"M"	64	62971	101.6
